ArtistName,ArtistUniqueID ,ArtistNationality,ArtistGender,ArtistRace,ArtistEthnicity,TitleofWork,EditionNumber,YearofPublication,PartinText,ChapterTitle,StartDateofWork,EndDateofWork,Circa,Medium,HeightofActualWork(in),HeightofActualWork(cm),WidthofActualWork(in),WidthofActualWork(cm),HeightofWorkinJanson(in inches),HeightofWorkinJanson(cm),WidthofWorkinJanson(in),WidthofWorkinJanson(cm),LengthofText(in),LengthofText(cm),WidthofText(in),WidthofText(cm),AreaActualWork(cm^2),AreaWorkinJanson(cm^2),AreaTextinJanson(cm^2),AreaRatioWork/Figure,WorkinTextinColor,LocationasCataloguedinJanson,,,,,
Georges Rouault,91,French,Male,White,Not Hispanic or Latinx,Head of Christ,6,2001,4,Twentieth-Century Painting  ,1905,1905,0,"Oil on paper, mounted on canvas",39,99.06,25.25,64.135,3.375,8.5725,2.125,5.3975,1.75,4.445,3.5,8.89,6353.2131,46.27006875,39.51605,137.3071895,1,"The Chrysler Museum, Norfolk, VA, US",,,,,
Georges Rouault,91,French,Male,White,Not Hispanic or Latinx,The Old King,6,2001,4,Twentieth-Century Painting  ,1916,1937,0,Oil on canvas,30.25,76.835,21.25,53.975,3.625,9.2075,2.5,6.35,2.5,6.35,3.5,8.89,4147.169125,58.467625,56.4515,70.93103448,1,"The Carnegie Museum of Art, Pittsburgh, PA, US",,,,,
Georges Seurat,92,French,Male,White,Not Hispanic or Latinx,Bathers,1,1963,4,Post-Impressionism ,1883,1884,0,Oil on canvas,79.125,200.9775,118.125,300.0375,3.25,8.255,5.25,13.335,4,10.16,3.25,8.255,60300.78666,110.080425,83.8708,547.7884615,0,"The National Gallery, London, UK",,,,,
Georges Seurat,92,French,Male,White,Not Hispanic or Latinx,Side Show (La Parade),1,1963,4,Post-Impressionism ,1887,1888,0,Oil on canvas,39.5,100.33,59.25,150.495,6,15.24,9,22.86,4.5,11.43,3.25,8.255,15099.16335,348.3864,94.35465,43.34027778,1,"The Metropolitan Museum of Art, New York, NY, US",,,,,
Georges Seurat,92,French,Male,White,Not Hispanic or Latinx,Bathers,1.1,1969,4,Post-Impressionism ,1883,1884,0,Oil on canvas,79.125,200.9775,118.125,300.0375,3.25,8.255,5.25,13.335,4,10.16,3.25,8.255,60300.78666,110.080425,83.8708,547.7884615,0,"The National Gallery, London, UK",,,,,
Georges Seurat,92,French,Male,White,Not Hispanic or Latinx,Side Show (La Parade),1.1,1969,4,Post-Impressionism ,1887,1888,0,Oil on canvas,39.5,100.33,59.25,150.495,6,15.24,9,22.86,4.5,11.43,3.25,8.255,15099.16335,348.3864,94.35465,43.34027778,1,"The Metropolitan Museum of Art, New York, NY, US",,,,,
Georges Seurat,92,French,Male,White,Not Hispanic or Latinx,Bathers,2,1977,4,Post-Impressionism ,1883,1884,0,Oil on canvas,79.125,200.9775,118.125,300.0375,3.375,8.5725,5.25,13.335,4.5,11.43,3.25,8.255,60300.78666,114.3142875,94.35465,527.5,0,"The Tate Gallery, London, UK",,,,,
Georges Seurat,92,French,Male,White,Not Hispanic or Latinx,Side Show (La Parade),2,1977,4,Post-Impressionism ,1887,1888,0,Oil on canvas,39.5,100.33,59.25,150.495,6,15.24,9,22.86,4.5,11.43,3.25,8.255,15099.16335,348.3864,94.35465,43.34027778,1,"The Metropolitan Museum of Art, New York, NY, US",,,,,
Georges Seurat,92,French,Male,White,Not Hispanic or Latinx,Bathers,3,1986,4,Post-Impressionism ,1883,1884,0,Oil on canvas,79.5,201.93,118.5,300.99,4.25,10.795,6.5,16.51,4.25,10.795,3.5,8.89,60778.9107,178.22545,95.96755,341.0226244,0,"The Tate Gallery, London, UK",,,,,
Georges Seurat,92,French,Male,White,Not Hispanic or Latinx,Side Show (La Parade),3,1986,4,Post-Impressionism ,1887,1888,0,Oil on canvas,39.5,100.33,59.25,150.495,6,15.24,9,22.86,4.25,10.795,3.5,8.89,15099.16335,348.3864,95.96755,43.34027778,1,"The Metropolitan Museum of Art, New York, NY, US",,,,,
Georges Seurat,92,French,Male,White,Not Hispanic or Latinx,Side Show (La Parade),4,1991,4,Post-Impressionism ,1887,1888,0,Oil on canvas,39.25,99.695,59,149.86,3.375,8.5725,5.125,13.0175,5.5,13.97,3.5,8.89,14940.2927,111.5925188,124.1933,133.8825655,1,"The Metropolitan Museum of Art, New York, NY, US",,,,,
Georges Seurat,92,French,Male,White,Not Hispanic or Latinx,The Bathers,4,1991,4,Post-Impressionism ,1883,1884,0,Oil on canvas,79.5,201.93,118.5,300.99,4.75,12.065,7.125,18.0975,4.5,11.43,3.5,8.89,60778.9107,218.3463375,101.6127,278.3601108,1,"The National Gallery, London, UK",,,,,
Georges Seurat,92,French,Male,White,Not Hispanic or Latinx,A Sunday Afternoon on the Island of La Grande Jatte,5,1995,4,"Post-Impressionism, Symbolism, and Art Nouveau",1884,1886,0,Oil on canvas,81.75,207.645,121.25,307.975,5,12.7,7.125,18.0975,11.75,29.845,3.5,8.89,63949.46888,229.83825,265.32205,278.2368421,1,"The Art Institute of Chicago, Chicago, IL, US",,,,,
Georges Seurat,92,French,Male,White,Not Hispanic or Latinx,Chahut,5,1995,4,"Post-Impressionism, Symbolism, and Art Nouveau",1889,1890,0,Oil on canvas,66.5,168.91,54.75,139.065,4.25,10.795,3.375,8.5725,2.25,5.715,3.5,8.89,23489.46915,92.5401375,50.80635,253.8300654,0,"Rijksmuseum Kröller-Müller, Otterlo, NL",,,,,
Georges Seurat,92,French,Male,White,Not Hispanic or Latinx,The Couple,5,1995,4,"Post-Impressionism, Symbolism, and Art Nouveau",1884,1885,1,Conté crayon on paper,11.5,29.21,9,22.86,4.75,12.065,3.5,8.89,3,7.62,3.5,8.89,667.7406,107.25785,67.7418,6.22556391,1,"Private collection, Paris, France",,,,,
Georges Seurat,92,French,Male,White,Not Hispanic or Latinx,A Sunday Afternoon on the Island of La Grande Jatte,6,2001,4,"Post-Impressionism, Symbolism, and Art Nouveau",1884,1886,0,Oil on canvas,82,208.28,121.25,307.975,4.75,12.065,7.125,18.0975,8,20.32,3.5,8.89,64145.033,218.3463375,180.6448,293.7765466,1,"The Art Institute of Chicago, Chicago, IL, US",,,,,
Georges Seurat,92,French,Male,White,Not Hispanic or Latinx,Chahut,6,2001,4,"Post-Impressionism, Symbolism, and Art Nouveau",1889,1890,0,Oil on canvas,66.5,168.91,54.75,139.065,4.25,10.795,3.5,8.89,2.5,6.35,3.5,8.89,23489.46915,95.96755,56.4515,244.7647059,1,"Rijksmuseum Kröller-Muller, Otterlo, Holland",,,,,
Georges Seurat,92,French,Male,White,Not Hispanic or Latinx,The Couple,6,2001,4,"Post-Impressionism, Symbolism, and Art Nouveau",1884,1885,1,Conté crayon on paper,11.5,29.21,9,22.86,4.625,11.7475,3.375,8.5725,2.75,6.985,3.5,8.89,667.7406,100.7054438,62.09665,6.630630631,0,"Private collection, Paris, France",,,,,
Georges Seurat,92,French,Male,White,Not Hispanic or Latinx,A Sunday Afternoon on the Island of La Grande Jatte,7,2007,4,"Progress and Its Discontents: Post-Impressionism, Symbolism, and Art Nouveau",1884,1886,0,Oil on canvas,82,208.28,121.25,307.975,3.875,9.8425,5.75,14.605,6.5,16.51,3.5,8.89,64145.033,143.7497125,146.7739,446.227209,1,"The Art Institute of Chicago, Chicago, IL, US",,,,,
Georges Seurat,92,French,Male,White,Not Hispanic or Latinx,Le Chahut,7,2007,4,"Progress and Its Discontents: Post-Impressionism, Symbolism, and Art Nouveau",1889,1890,0,Oil on canvas,66.5,168.91,54.75,139.065,4.875,12.3825,4,10.16,10,25.4,3.5,8.89,23489.46915,125.8062,225.806,186.7115385,1,"Rijksmuseum Kröller-Müller, Otterlo, The Netherlands",,,,,
Georges Seurat,92,French,Male,White,Not Hispanic or Latinx,A Sunday Afternoon on the Island of La Grande Jatte,8,2011,4,"Progress and Its Discontents: Post-Impressionism, Symbolism, and Art Nouveau",1884,1886,0,Oil on canvas,82,208.28,101.25,257.175,3.75,9.525,5.75,14.605,6.5,16.51,3.5,8.89,53564.409,139.112625,146.7739,385.0434783,1,"The Art Institute of Chicago, Chicago, IL, US",,,,,
Georges Seurat,92,French,Male,White,Not Hispanic or Latinx,Le Chahut,8,2011,4,"Progress and Its Discontents: Post-Impressionism, Symbolism, and Art Nouveau",1889,1890,0,Oil on canvas,66.5,168.91,54.75,139.065,4.875,12.3825,4,10.16,10.25,26.035,3.5,8.89,23489.46915,125.8062,231.45115,186.7115385,1,"Rijksmuseum Kröller-Müller, Otterlo, NL",,,,,
Georgia O'Keeffe,93,American,Female,White,Not Hispanic or Latinx,Dark Abstraction,3,1986,4,Twentieth-Century Painting and Sculpture,1924,1924,0,Oil on canvas,24.875,63.1825,20.875,53.0225,4.25,10.795,3.5,8.89,2,5.08,3.5,8.89,3350.094106,95.96755,45.1612,34.90861345,0,"St. Louis Art Museum, St. Louis, MO, US",,,,,
Georgia O'Keeffe,93,American,Female,White,Not Hispanic or Latinx,Black Iris III,4,1991,4,Twentieth-Century Painting  ,1926,1926,0,Oil on canvas,36,91.44,29.875,75.8825,4.25,10.795,3.375,8.5725,2.5,6.35,3.5,8.89,6938.6958,92.5401375,56.4515,74.98039216,1,"The Metropolitan Museum of Art, New York, NY, US",,,,,
Georgia O'Keeffe,93,American,Female,White,Not Hispanic or Latinx,Black Iris III,5,1995,4,Twentieth-Century Painting  ,1926,1926,0,Oil on canvas,36,91.44,29.875,75.8825,4.25,10.795,3.375,8.5725,3,7.62,3.5,8.89,6938.6958,92.5401375,67.7418,74.98039216,1,"The Metropolitan Museum of Art, New York, NY, US",,,,,
Georgia O'Keeffe,93,American,Female,White,Not Hispanic or Latinx,Black Iris III,6,2001,4,Twentieth-Century Painting  ,1926,1926,0,Oil on canvas,36,91.44,29.875,75.8825,4.25,10.795,3.375,8.5725,3.375,8.5725,3.5,8.89,6938.6958,92.5401375,76.209525,74.98039216,1,"The Metropolitan Museum of Art, New York, NY, US",,,,,
Georgia O'Keeffe,93,American,Female,White,Not Hispanic or Latinx,Black Iris III,7,2007,4,Art Between the Wars,1926,1926,0,Oil on canvas,36,91.44,29.875,75.8825,4.625,11.7475,3.75,9.525,6,15.24,3.5,8.89,6938.6958,111.8949375,135.4836,62.01081081,1,"The Metropolitan Museum of Art, New York, NY, US",,,,,
Georgia O'Keeffe,93,American,Female,White,Not Hispanic or Latinx,Black Iris III,8,2011,4,Art Between the Wars,1926,1926,0,Oil on canvas,36,91.44,29.875,75.8825,4.875,12.3825,4,10.16,5.625,14.2875,3.5,8.89,6938.6958,125.8062,127.015875,55.15384615,1,"The Metropolitan Museum of Art, New York, NY, US",,,,,
Gertrude Käsebier,94,American,Female,White,Not Hispanic or Latinx,The Magic Crystal,3,1986,4,Post-Impressionism ,1904,1904,1,Platinum print,N/A,#VALUE!,N/A,#VALUE!,4.25,10.795,3.5,8.89,2.25,5.715,3.5,8.89,#VALUE!,95.96755,50.80635,#VALUE!,0,"Royal Photographic Society, Bath, UK",,,,,
Gertrude Käsebier,94,American,Female,White,Not Hispanic or Latinx,The Magic Crystal,4,1991,4,Post-Impressionism ,1904,1904,1,Platinum print,N/A,#VALUE!,N/A,#VALUE!,4.25,10.795,3.5,8.89,2.25,5.715,3.5,8.89,#VALUE!,95.96755,50.80635,#VALUE!,0,"Royal Photographic Society, Bath, UK",,,,,
Gertrude Käsebier,94,American,Female,White,Not Hispanic or Latinx,The Magic Crystal,5,1995,4,"Post-Impressionism, Symbolism, and Art Nouveau",1904,1904,1,Platinum print,N/A,#VALUE!,N/A,#VALUE!,4.25,10.795,3.5,8.89,2.5,6.35,3.5,8.89,#VALUE!,95.96755,56.4515,#VALUE!,0,"Royal Photographic Society, Bath, UK",,,,,
Gertrude Käsebier,94,American,Female,White,Not Hispanic or Latinx,The Magic Crystal,6,2001,4,"Post-Impressionism, Symbolism, and Art Nouveau",1904,1904,1,Platinum print,N/A,#VALUE!,N/A,#VALUE!,4.25,10.795,3.5,8.89,4,10.16,3.5,8.89,#VALUE!,95.96755,90.3224,#VALUE!,0,"Royal Photographic Society, Bath, UK",,,,,
Gertrude Käsebier,94,American,Female,White,Not Hispanic or Latinx,Blessed Art Thou Among Women,7,2007,4,"Progress and Its Discontents: Post-Impressionism, Symbolism, and Art Nouveau",1899,1899,0,Platinum print on Japanese tissue,9.5,24.13,5.0675,12.87145,5.375,13.6525,3.25,8.255,5.5,13.97,3.5,8.89,310.5880885,112.7013875,124.1933,2.755849732,0,"Princeton University Museum of Art, New Jersey, US",,,,,
Gertrude Käsebier,94,American,Female,White,Not Hispanic or Latinx,Blessed Art Thou Among Women,8,2011,4,"Progress and Its Discontents: Post-Impressionism, Symbolism, and Art Nouveau",1899,1899,0,Platinum print,9.0675,23.03145,5.1875,13.17625,6.375,16.1925,3.875,9.8425,5.5,13.97,3.5,8.89,303.4681431,159.3746813,124.1933,1.904117647,0,"The Metropolitan Museum of Art, New York, NY, US",,,,,
Giorgio de Chirico,95,Italian,Male,White,Not Hispanic or Latinx,Mystery and Melancholy of a Street,1,1963,4,Twentieth-Century Painting and Sculpture,1914,1914,0,Oil on canvas,33.5,85.09,27.25,69.215,4,10.16,3.25,8.255,2.75,6.985,3.25,8.255,5889.50435,83.8708,57.661175,70.22115385,0,"Stanley R. Resor Collection, New Canaan, CT, US",,,,,
Giorgio de Chirico,95,Italian,Male,White,Not Hispanic or Latinx,Mystery and Melancholy of a Street,1.1,1969,4,Twentieth-Century Painting and Sculpture,1914,1914,0,Oil on canvas,33.5,85.09,27.25,69.215,4,10.16,3.25,8.255,2.75,6.985,3.25,8.255,5889.50435,83.8708,57.661175,70.22115385,0,"Stanley R. Resor Collection, New Canaan, CT, US",,,,,
Giorgio de Chirico,95,Italian,Male,White,Not Hispanic or Latinx,Mystery and Melancholy of a Street,2,1977,4,Twentieth-Century Painting and Sculpture,1914,1914,0,Oil on canvas,33.5,85.09,27.25,69.215,8.5,21.59,6.875,17.4625,2.75,6.985,3.25,8.255,5889.50435,377.015375,57.661175,15.62139037,1,"Resor Collection, New Canaan, CT, US",,,,,
Giorgio de Chirico,95,Italian,Male,White,Not Hispanic or Latinx,Mystery and Melancholy of a Street,3,1986,4,Twentieth-Century Painting and Sculpture,1914,1914,0,Oil on canvas,33.5,85.09,27.25,69.215,8.5,21.59,6.875,17.4625,2.5,6.35,3.5,8.89,5889.50435,377.015375,56.4515,15.62139037,1,"Resor Collection, New Canaan, CT, US",,,,,
Giorgio de Chirico,95,Italian,Male,White,Not Hispanic or Latinx,Mystery and Melancholy of a Street,4,1991,4,Twentieth-Century Painting  ,1914,1914,0,Oil on canvas,31.25,79.375,28.5,72.39,4.25,10.795,3.5,8.89,2.5,6.35,3.5,8.89,5745.95625,95.96755,56.4515,59.87394958,1,Private Collection,,,,,
Giorgio de Chirico,95,Italian,Male,White,Not Hispanic or Latinx,Mystery and Melancholy of a Street,5,1995,4,Twentieth-Century Painting  ,1914,1914,0,Oil on canvas,34.25,86.995,28.5,72.39,4.375,11.1125,3.375,8.5725,3.75,9.525,3.5,8.89,6297.56805,95.26190625,84.67725,66.10793651,1,Private Collection,,,,,
Giorgio de Chirico,95,Italian,Male,White,Not Hispanic or Latinx,Mystery and Melancholy of a Street,6,2001,4,Twentieth-Century Painting  ,1914,1914,0,Oil on canvas,34.25,86.995,28.5,72.39,4.375,11.1125,3.375,8.5725,3.75,9.525,3.5,8.89,6297.56805,95.26190625,84.67725,66.10793651,1,Private collection,,,,,
Giorgio de Chirico,95,Italian,Male,White,Not Hispanic or Latinx,Mystery and Melancholy of a Street,7,2007,4,Towards Abstraction: The Modernist Revolution,1914,1914,0,Oil on canvas,34.25,86.995,28.5,72.39,4.75,12.065,3.875,9.8425,3,7.62,3.5,8.89,6297.56805,118.7497625,67.7418,53.03225806,1,Private Collection,,,,,
Giorgio de Chirico,95,Italian,Male,White,Not Hispanic or Latinx,Mystery and Melancholy of a Street,8,2011,4,Towards Abstraction: The Modernist Revolution,1914,1914,0,Oil on canvas,34.25,86.995,28.5,72.39,5.625,14.2875,4.5,11.43,3.5,8.89,3.5,8.89,6297.56805,163.306125,79.0321,38.56296296,1,Private Collection,,,,,
Giovanni Battista Piranesi,96,Italian,Male,White,Not Hispanic or Latinx,Tomb of the Metalli,7,2007,4,Art in the Age of the Enlightenment,1756,1756,1,Etching,16.75,42.545,18.375,46.6725,5.5,13.97,5.875,14.9225,4,10.16,3.5,8.89,1985.681513,208.467325,90.3224,9.525145068,0,"The Metropolitan Museum of Art, New York, NY, US",,,,,
Giovanni Battista Piranesi,96,Italian,Male,White,Not Hispanic or Latinx,Tomb of the Metalli,8,2011,4,Art in the Age of the Enlightenment,1756,1756,1,Etching,16.75,42.545,18.375,46.6725,5.75,14.605,6.125,15.5575,9.25,23.495,3.5,8.89,1985.681513,227.2172875,208.87055,8.739130435,0,"The Metropolitan Museum of Art, New York, NY, US",,,,,
Grandville,97,French,Male,White,Not Hispanic or Latinx,"A View of the Paris Salon of this year and all past and future years, from Un autre monde",2,1977,4,Twentieth-Century Painting and Sculpture,1844,1844,0,Wood engraving,5.25,13.335,5.125,13.0175,3.25,8.255,3,7.62,2.75,6.985,3.25,8.255,173.5883625,62.9031,57.661175,2.759615385,0,N/A,,,,,
Grant Wood,98,American,Male,White,Not Hispanic or Latinx,American Gothic,7,2007,4,Art Between the Wars,1930,1930,0,Oil on board,29.875,75.8825,24.375,61.9125,5,12.7,4,10.16,6,15.24,3.5,8.89,4698.075281,129.032,135.4836,36.41015625,1,"The Art Institute of Chicago, Chicago, IL, US",,,,,
Grant Wood,98,American,Male,White,Not Hispanic or Latinx,American Gothic,8,2011,4,Art Between the Wars,1930,1930,0,Oil on beaverboard,30.6875,77.94625,25.6875,65.24625,5.875,14.9225,4.875,12.3825,7.25,18.415,3.5,8.89,5085.700514,184.7778563,163.70935,27.52332242,1,"The Art Institute of Chicago, Chicago, IL, US",,,,,
Gustav Klimt,99,Austrian,Male,White,Not Hispanic or Latinx,The Kiss,3,1986,4,Post-Impressionism ,1907,1908,0,Oil on canvas,70.875,180.0225,72,182.88,3.5,8.89,3.5,8.89,3,7.62,3.5,8.89,32922.5148,79.0321,67.7418,416.5714286,0,"Osterreichische Galerie, Vienna, Austria",,,,,
Gustav Klimt,99,Austrian,Male,White,Not Hispanic or Latinx,The Kiss,4,1991,4,Post-Impressionism ,1907,1908,0,Oil on canvas,70.875,180.0225,70.875,180.0225,3.5,8.89,3.5,8.89,2.75,6.985,3.5,8.89,32408.10051,79.0321,62.09665,410.0625,1,"Osterreichische Galerie, Vienna, Austria",,,,,
Gustav Klimt,99,Austrian ,Male,White,Not Hispanic or Latinx,The Kiss,5,1995,4,"Post-Impressionism, Symbolism, and Art Nouveau",1907,1908,0,Oil on canvas,70.875,180.0225,70.875,180.0225,3.5,8.89,3.5,8.89,2.75,6.985,3.5,8.89,32408.10051,79.0321,62.09665,410.0625,1,"Osterreichische Galerie, Vienne, Austria",,,,,
Gustav Klimt,99,Austrian ,Male,White,Not Hispanic or Latinx,The Kiss,6,2001,4,"Post-Impressionism, Symbolism, and Art Nouveau",1907,1908,0,Oil on canvas,70.875,180.0225,70.875,180.0225,3.5,8.89,3.5,8.89,3.25,8.255,3.5,8.89,32408.10051,79.0321,73.38695,410.0625,1,"Österreichische Galerie, Vienna, Austria",,,,,
Gustav Klimt,99,Austrian,Male,White,Not Hispanic or Latinx,The Kiss,7,2007,4,"Progress and Its Discontents: Post-Impressionism, Symbolism, and Art Nouveau",1907,1908,0,Oil on canvas,70.875,180.0225,70.875,180.0225,3.75,9.525,3.75,9.525,7,17.78,3.5,8.89,32408.10051,90.725625,158.0642,357.21,1,"Österreichische Nationalbibliothek, Vienna, Austria",,,,,
Gustav Klimt,99,Austrian,Male,White,Not Hispanic or Latinx,The Kiss,8,2011,4,"Progress and Its Discontents: Post-Impressionism, Symbolism, and Art Nouveau",1907,1908,0,Oil on canvas,70.875,180.0225,70.875,180.0225,4,10.16,4,10.16,6.75,17.145,3.5,8.89,32408.10051,103.2256,152.41905,313.9541016,1,"Österreichische Nationalbibliothek, Vienna, Austria",,,,,
Gustave Courbet,100,French,Male,White,Not Hispanic or Latinx,"Interior of My Studio, a Real Allegory Summing Up Seven Years of My Life as an Artist",1,1963,4,Realism and Impressionism,1854,1855,0,Oil on canvas,142,360.68,235,596.9,4.25,10.795,7.5,19.05,7.75,19.685,3.25,8.255,215289.892,205.64475,162.499675,1046.901961,0,"The Musée d'Orsay, Paris, France",,,,,
Gustave Courbet,100,French,Male,White,Not Hispanic or Latinx,The Stone Breakers,1,1963,4,Realism and Impressionism,1849,1849,0,Oil on canvas,63,160.02,102,259.08,3.25,8.255,5.25,13.335,4.5,11.43,3.25,8.255,41457.9816,110.080425,94.35465,376.6153846,0,"State Picture Gallery, Dresden, Germany (destroyed during WWII)",,,,,
Gustave Courbet,100,French,Male,White,Not Hispanic or Latinx,"Interior of My Studio, a Real Allegory Summing Up Seven Years of My Life as an Artist",1.1,1969,4,Realism and Impressionism,1854,1855,0,Oil on canvas,142,360.68,235,596.9,4.25,10.795,7.5,19.05,7.75,19.685,3.25,8.255,215289.892,205.64475,162.499675,1046.901961,0,"The Musée d'Orsay, Paris, France",,,,,
Gustave Courbet,100,French,Male,White,Not Hispanic or Latinx,The Stone Breakers,1.1,1969,4,Realism and Impressionism,1849,1849,0,Oil on canvas,63,160.02,102,259.08,3.25,8.255,5.25,13.335,4.5,11.43,3.25,8.255,41457.9816,110.080425,94.35465,376.6153846,0,"State Picture Gallery, Dresden, Germany (destroyed during WWII)",,,,,
Gustave Courbet,100,French,Male,White,Not Hispanic or Latinx,"Interior of My Studio, a Real Allegory Summing Up Seven Years of My Life as an Artist",2,1977,4,Realism and Impressionism,1854,1855,0,Oil on canvas,142,360.68,235,596.9,4.375,11.1125,7.5,19.05,7.75,19.685,3.25,8.255,215289.892,211.693125,162.499675,1016.990476,0,"The Louvre, Paris, France",,,,,
Gustave Courbet,100,French,Male,White,Not Hispanic or Latinx,The Stone Breakers,2,1977,4,Realism and Impressionism,1849,1849,0,Oil on canvas,63,160.02,102,259.08,3.25,8.255,5.25,13.335,4.5,11.43,3.25,8.255,41457.9816,110.080425,94.35465,376.6153846,0,"State Picture Gallery, Dresden, Germany (destroyed during WWII)",,,,,
Gustave Courbet,100,French,Male,White,Not Hispanic or Latinx,"Interior of My Studio, a Real Allegory Summing Up Seven Years of My Life as an Artist",3,1986,4,Realism and Impressionism,1854,1855,0,Oil on canvas,142,360.68,235,596.9,5.75,14.605,9.625,24.4475,2,5.08,3.5,8.89,215289.892,357.0557375,45.1612,602.9587804,1,"The Louvre, Paris, France",,,,,
Gustave Courbet,100,French,Male,White,Not Hispanic or Latinx,The Stone Breakers,3,1986,4,Realism and Impressionism,1849,1849,0,Oil on canvas,63,160.02,102,259.08,3.25,8.255,5.125,13.0175,2,5.08,3.5,8.89,41457.9816,107.4594625,45.1612,385.8011257,0,"State Picture Gallery, Dresden, Germany (destroyed during WWII)",,,,,
Gustave Courbet,100,French,Male,White,Not Hispanic or Latinx,Studio of a Painter: A Real Allegory Summarizing my Seven Years of Life as an Artist,4,1991,4,Realism and Impressionism,1854,1855,0,Oil on canvas,142,360.68,235,596.9,4.25,10.795,7.125,18.0975,7.5,19.05,3.5,8.89,215289.892,195.3625125,169.3545,1102.002064,1,"Musée d'Orsay, Paris, France",,,,,
Gustave Courbet,100,French,Male,White,Not Hispanic or Latinx,The Stone Breakers,4,1991,4,Realism and Impressionism,1849,1849,0,Oil on canvas,63,160.02,102,259.08,3.125,7.9375,5.125,13.0175,4.75,12.065,3.5,8.89,41457.9816,103.3264063,107.25785,401.2331707,0,"Formerly Gemaldegalerie, Dresden, Germany",,,,,
Gustave Courbet,100,French,Male,White,Not Hispanic or Latinx,Studio of a Painter: A Real Allegory Summarizing My Seven Years of Life as an Artist,5,1995,4,Realism and Impressionism,1854,1855,0,Oil on canvas,142,360.68,235,596.9,4.375,11.1125,7.125,18.0975,7.5,19.05,3.5,8.89,215289.892,201.1084688,169.3545,1070.516291,1,"Musée d'Orsay, Paris, France",,,,,
